,UserId,VenueId,TimeZone,Latitude,Longitude,Category,City,CountryCode,Time,Date,Local_Time,L1_Category,RegionId,R_Latitude,R_Longitude,#checked_region,active_regionId_1,active_regionId_2,time_sort,Local_Time_True
34871,255338,4a6a780cf964a5208ecd1fe3,-420,33.480011,-112.07667,Pizza Place,Phoenix,US,20:55:34,2012607,2012/6/7 20:55,Food,3,33.459221058139526,-112.07305906104652,4,3,-1,2012-06-07 20:55:00,2012-06-07 13:55:00
34541,245087,4c684d51607ad13a6740a82b,-420,33.466640000000005,-112.254674,Salon / Barbershop,Phoenix,US,21:19:23,2012607,2012/6/7 21:19,Shop & Service,0,33.5040619112426,-112.25862841420118,4,3,-1,2012-06-07 21:19:00,2012-06-07 14:19:00
21235,77725,4ed561329adf3fc7afcb62b3,-420,33.640802,-112.120655,Dance Studio,Phoenix,US,21:23:53,2012607,2012/6/7 21:23,Arts & Entertainment,8,33.64824537209302,-112.09229006976744,3,8,-1,2012-06-07 21:23:00,2012-06-07 14:23:00
7574,16970,4b649902f964a520c7c02ae3,-420,33.580897,-112.152823,Department Store,Phoenix,US,21:24:58,2012607,2012/6/7 21:24,Shop & Service,2,33.5951913539823,-112.15487550884956,5,0,-1,2012-06-07 21:24:00,2012-06-07 14:24:00
16605,50181,4b673cd1f964a52012432be3,-420,33.667689,-112.122935,Fast Food Restaurant,Phoenix,US,21:34:32,2012607,2012/6/7 21:34,Food,8,33.64824537209302,-112.09229006976744,5,8,5,2012-06-07 21:34:00,2012-06-07 14:34:00
26557,126847,4bc60b5651b376b035e21a6f,-420,33.610802,-111.978347,Electronics Store,Phoenix,US,21:37:11,2012607,2012/6/7 21:37,Shop & Service,5,33.60813345192308,-111.99399652884615,4,0,-1,2012-06-07 21:37:00,2012-06-07 14:37:00
8927,18884,4a46624ff964a520cba81fe3,-420,33.51027,-112.028908,Bakery,Phoenix,US,21:39:24,2012607,2012/6/7 21:39,Food,1,33.4931607434555,-112.00071044502614,8,4,-1,2012-06-07 21:39:00,2012-06-07 14:39:00
8928,18884,4a621755f964a5200fc31fe3,-420,33.510872,-112.028102,Mall,Phoenix,US,21:39:16,2012607,2012/6/7 21:39,Shop & Service,1,33.4931607434555,-112.00071044502614,8,4,-1,2012-06-07 21:39:00,2012-06-07 14:39:00
7575,16970,4f205ad3e4b0fa52e51dc0aa,-420,33.461578,-112.152129,Field,Phoenix,US,21:45:53,2012607,2012/6/7 21:45,Outdoors & Recreation,7,33.447427633663374,-112.1794503861386,5,0,-1,2012-06-07 21:45:00,2012-06-07 14:45:00
24412,101750,449e9fb9f964a520c0341fe3,-420,33.435624,-112.003066,Airport,Phoenix,US,21:58:50,2012607,2012/6/7 21:58,Travel & Transport,6,33.41852281040892,-111.98156154646841,2,6,-1,2012-06-07 21:58:00,2012-06-07 14:58:00
28596,150325,4d2c9c1a849f3704229b9c41,-420,33.43731,-111.994503,Airport,Phoenix,US,22:06:10,2012607,2012/6/7 22:06,Travel & Transport,6,33.41852281040892,-111.98156154646841,4,6,-1,2012-06-07 22:06:00,2012-06-07 15:06:00
4130,5303,4b0b3af5f964a520152f23e3,-420,33.553904,-112.098558,Coffee Shop,Phoenix,US,22:16:08,2012607,2012/6/7 22:16,Drink,4,33.52096371989529,-112.0698587486911,7,4,-1,2012-06-07 22:16:00,2012-06-07 15:16:00
11710,26253,4c0ae441bbc676b0d6b64ad5,-420,33.477773,-112.224569,Department Store,Phoenix,US,22:21:08,2012607,2012/6/7 22:21,Shop & Service,0,33.5040619112426,-112.25862841420118,6,3,-1,2012-06-07 22:21:00,2012-06-07 15:21:00
25144,111120,4eaff6db9911374b170ba2aa,-420,33.581407,-112.119656,Convenience Store,Phoenix,US,22:40:02,2012607,2012/6/7 22:40,Shop & Service,2,33.5951913539823,-112.15487550884956,8,4,-1,2012-06-07 22:40:00,2012-06-07 15:40:00
12421,30936,4c3f4f4cda3dc928f9b1c5b9,-420,33.474373,-112.104964,Police Station,Phoenix,US,22:52:27,2012607,2012/6/7 22:52,Professional & Other Places,3,33.459221058139526,-112.07305906104652,7,3,4,2012-06-07 22:52:00,2012-06-07 15:52:00
11852,26632,4c57b4c4744a0f47f2b0c9cb,-420,33.533882,-112.205764,Residential Building (Apartment / Condo),Phoenix,US,23:06:18,2012607,2012/6/7 23:06,Residence,0,33.5040619112426,-112.25862841420118,6,0,-1,2012-06-07 23:06:00,2012-06-07 16:06:00
2205,1193,4f68b868e4b0c2cd00b64982,-420,33.454440000000005,-112.159091,Building,Phoenix,US,23:14:35,2012607,2012/6/7 23:14,Professional & Other Places,7,33.447427633663374,-112.1794503861386,7,4,-1,2012-06-07 23:14:00,2012-06-07 16:14:00
28674,150797,4f2ccb46e4b0077259c7e82c,-420,33.598173,-111.977517,Event Space,Phoenix,US,23:17:45,2012607,2012/6/7 23:17,Professional & Other Places,5,33.60813345192308,-111.99399652884615,3,5,-1,2012-06-07 23:17:00,2012-06-07 16:17:00
12079,28379,4e559d4fe4cd779e8338d337,-420,33.455487,-111.965726,Coworking Space,Phoenix,US,23:17:09,2012607,2012/6/7 23:17,Professional & Other Places,6,33.41852281040892,-111.98156154646841,5,6,-1,2012-06-07 23:17:00,2012-06-07 16:17:00
11406,26121,4c4cea15f5afa593347ab2d6,-420,33.638813,-112.069111,Department Store,Phoenix,US,23:23:27,2012607,2012/6/7 23:23,Shop & Service,8,33.64824537209302,-112.09229006976744,8,8,4,2012-06-07 23:23:00,2012-06-07 16:23:00
25643,115726,4e5462751495ac3f02346524,-420,33.478701,-112.029752,Home (private),Phoenix,US,23:51:50,2012607,2012/6/7 23:51,Residence,1,33.4931607434555,-112.00071044502614,6,4,-1,2012-06-07 23:51:00,2012-06-07 16:51:00
14417,39360,4f75dcebe4b0c0edd5e9b5e5,-420,33.538509999999995,-112.06001100000002,Office,Phoenix,US,0:01:07,2012608,2012/6/8 0:01,Professional & Other Places,4,33.52096371989529,-112.0698587486911,7,4,-1,2012-06-08 00:01:00,2012-06-07 17:01:00
8930,18884,4dea810152b11677f03da4b3,-420,33.522675,-112.04856,Gym,Phoenix,US,0:05:41,2012608,2012/6/8 0:05,Outdoors & Recreation,4,33.52096371989529,-112.0698587486911,8,4,-1,2012-06-08 00:05:00,2012-06-07 17:05:00
27902,143402,4bf9d1128d30d13a36e10218,-420,33.637721,-112.180527,General Entertainment,Phoenix,US,0:21:04,2012608,2012/6/8 0:21,Arts & Entertainment,2,33.5951913539823,-112.15487550884956,4,2,-1,2012-06-08 00:21:00,2012-06-07 17:21:00
17484,54867,4e7172da8877dff6bcd0e5ca,-420,33.600194,-111.986393,Fast Food Restaurant,Phoenix,US,0:23:52,2012608,2012/6/8 0:23,Food,5,33.60813345192308,-111.99399652884615,7,4,-1,2012-06-08 00:23:00,2012-06-07 17:23:00
15404,46007,4c0c793fb1b676b0d437df86,-420,33.412511,-111.964223,Bank,Phoenix,US,0:26:17,2012608,2012/6/8 0:26,Shop & Service,6,33.41852281040892,-111.98156154646841,1,6,-1,2012-06-08 00:26:00,2012-06-07 17:26:00
15405,46007,4fb6fe3ee4b07c52a64d83d6,-420,33.412537,-111.963075,Bank,Phoenix,US,0:26:39,2012608,2012/6/8 0:26,Shop & Service,6,33.41852281040892,-111.98156154646841,1,6,-1,2012-06-08 00:26:00,2012-06-07 17:26:00
24295,101049,4ced709794b99eb0656e1f56,-420,33.576974,-112.125629,Gym / Fitness Center,Phoenix,US,0:29:29,2012608,2012/6/8 0:29,Outdoors & Recreation,2,33.5951913539823,-112.15487550884956,7,2,-1,2012-06-08 00:29:00,2012-06-07 17:29:00
19324,64723,4b75f28ff964a5203d312ee3,-420,33.640293,-112.178734,Gym / Fitness Center,Phoenix,US,0:30:48,2012608,2012/6/8 0:30,Outdoors & Recreation,2,33.5951913539823,-112.15487550884956,7,4,-1,2012-06-08 00:30:00,2012-06-07 17:30:00
28025,144226,4d9e33c20efda0934b2cac28,-420,33.522971000000005,-112.049389,Sports Bar,Phoenix,US,0:32:16,2012608,2012/6/8 0:32,Nightlife Spot,4,33.52096371989529,-112.0698587486911,7,4,-1,2012-06-08 00:32:00,2012-06-07 17:32:00
32824,212277,4bf1afcad39ad13aa688aa0e,-420,33.592806,-111.980128,Gym / Fitness Center,Phoenix,US,0:35:43,2012608,2012/6/8 0:35,Outdoors & Recreation,5,33.60813345192308,-111.99399652884615,3,5,-1,2012-06-08 00:35:00,2012-06-07 17:35:00
32756,209968,4a3d9cdaf964a5208ba21fe3,-420,33.451853,-111.949053,Zoo,Phoenix,US,0:38:21,2012608,2012/6/8 0:38,Arts & Entertainment,6,33.41852281040892,-111.98156154646841,5,4,-1,2012-06-08 00:38:00,2012-06-07 17:38:00
18726,60781,4a6bc518f964a520e7cf1fe3,-420,33.51126,-112.12999,University,Phoenix,US,0:38:35,2012608,2012/6/8 0:38,College & University,4,33.52096371989529,-112.0698587486911,3,6,-1,2012-06-08 00:38:00,2012-06-07 17:38:00
15118,44687,4c088738bbc676b02bcb46d5,-420,33.41956,-111.946287,Home (private),Phoenix,US,0:43:57,2012608,2012/6/8 0:43,Residence,6,33.41852281040892,-111.98156154646841,1,6,-1,2012-06-08 00:43:00,2012-06-07 17:43:00
11712,26253,4a9f6130f964a520213d20e3,-420,33.509599,-112.09891299999998,Light Rail,Phoenix,US,0:47:29,2012608,2012/6/8 0:47,Travel & Transport,4,33.52096371989529,-112.0698587486911,6,3,-1,2012-06-08 00:47:00,2012-06-07 17:47:00
3030,3975,4f58d2d2e4b027eb92518121,-420,33.571255,-112.189656,College Classroom,Phoenix,US,0:48:10,2012608,2012/6/8 0:48,College & University,2,33.5951913539823,-112.15487550884956,6,2,-1,2012-06-08 00:48:00,2012-06-07 17:48:00
15607,46785,4baa3545f964a52057533ae3,-420,33.457175,-112.065001,Gym / Fitness Center,Phoenix,US,0:50:16,2012608,2012/6/8 0:50,Outdoors & Recreation,3,33.459221058139526,-112.07305906104652,6,3,-1,2012-06-08 00:50:00,2012-06-07 17:50:00
30764,176819,4a7fa1f6f964a5206af41fe3,-420,33.494507,-111.995038,Lounge,Phoenix,US,0:55:10,2012608,2012/6/8 0:55,Nightlife Spot,1,33.4931607434555,-112.00071044502614,6,1,-1,2012-06-08 00:55:00,2012-06-07 17:55:00
24906,110058,4c894ad87223b1f742bc32a8,-420,33.640102,-111.982259,Sports Bar,Phoenix,US,0:56:30,2012608,2012/6/8 0:56,Nightlife Spot,5,33.60813345192308,-111.99399652884615,6,5,-1,2012-06-08 00:56:00,2012-06-07 17:56:00
2525,1816,4e92808793adf0b000678e4c,-420,33.523651,-112.091725,Chinese Restaurant,Phoenix,US,1:01:16,2012608,2012/6/8 1:01,Food,4,33.52096371989529,-112.0698587486911,6,3,-1,2012-06-08 01:01:00,2012-06-07 18:01:00
34730,253412,4b434117f964a5208edd25e3,-420,33.636953000000005,-112.071147,Gym / Fitness Center,Phoenix,US,1:02:13,2012608,2012/6/8 1:02,Outdoors & Recreation,8,33.64824537209302,-112.09229006976744,2,8,-1,2012-06-08 01:02:00,2012-06-07 18:02:00
17485,54867,4eaae2e41081603000397bd8,-420,33.505868,-112.0734,Performing Arts Venue,Phoenix,US,1:02:27,2012608,2012/6/8 1:02,Arts & Entertainment,4,33.52096371989529,-112.0698587486911,7,4,-1,2012-06-08 01:02:00,2012-06-07 18:02:00
22898,91365,4ee8d90c77c83054d92c20ff,-420,33.570172,-112.120163,Dance Studio,Phoenix,US,1:04:37,2012608,2012/6/8 1:04,Arts & Entertainment,2,33.5951913539823,-112.15487550884956,6,3,-1,2012-06-08 01:04:00,2012-06-07 18:04:00
8207,18320,4c1176ec6e5dc9b61f2db02d,-420,33.671669,-112.116483,Building,Phoenix,US,1:06:35,2012608,2012/6/8 1:06,Professional & Other Places,8,33.64824537209302,-112.09229006976744,5,4,8,2012-06-08 01:06:00,2012-06-07 18:06:00
11715,26253,4c85b06347cc224bce9ba39f,-420,33.448251,-112.07376200000002,City,Phoenix,US,1:08:37,2012608,2012/6/8 1:08,Outdoors & Recreation,3,33.459221058139526,-112.07305906104652,6,3,-1,2012-06-08 01:08:00,2012-06-07 18:08:00
16015,47979,4ae726bff964a520e5a821e3,-420,33.53818,-112.101847,Convenience Store,Phoenix,US,1:12:42,2012608,2012/6/8 1:12,Shop & Service,4,33.52096371989529,-112.0698587486911,6,4,-1,2012-06-08 01:12:00,2012-06-07 18:12:00
2206,1193,4c9840ea07916dcb66ddea1b,-420,33.553268,-112.057136,Bar,Phoenix,US,1:14:42,2012608,2012/6/8 1:14,Nightlife Spot,4,33.52096371989529,-112.0698587486911,7,4,-1,2012-06-08 01:14:00,2012-06-07 18:14:00
12879,31856,4f7e3bd2e4b0a254a0d6f422,-420,33.504715000000004,-112.00956399999998,Athletic & Sport,Phoenix,US,1:14:16,2012608,2012/6/8 1:14,Outdoors & Recreation,1,33.4931607434555,-112.00071044502614,7,0,-1,2012-06-08 01:14:00,2012-06-07 18:14:00
12225,29277,4b74acaaf964a520b5eb2de3,-420,33.566956,-112.255583,Convenience Store,Phoenix,US,1:22:01,2012608,2012/6/8 1:22,Shop & Service,0,33.5040619112426,-112.25862841420118,3,0,-1,2012-06-08 01:22:00,2012-06-07 18:22:00
23232,92745,413ba880f964a520c51b1fe3,-420,33.48733,-112.08293799999998,Mexican Restaurant,Phoenix,US,1:23:30,2012608,2012/6/8 1:23,Food,3,33.459221058139526,-112.07305906104652,5,3,-1,2012-06-08 01:23:00,2012-06-07 18:23:00
11716,26253,4a82c5cdf964a52054f91fe3,-420,33.448165,-111.98802,Light Rail,Phoenix,US,1:24:29,2012608,2012/6/8 1:24,Travel & Transport,6,33.41852281040892,-111.98156154646841,6,3,-1,2012-06-08 01:24:00,2012-06-07 18:24:00
25400,113603,449e9fb9f964a520c0341fe3,-420,33.435624,-112.003066,Airport,Phoenix,US,12:20:05,2012608,2012/6/8 12:20,Travel & Transport,6,33.41852281040892,-111.98156154646841,3,6,-1,2012-06-08 12:20:00,2012-06-08 05:20:00
28854,154593,449e9fb9f964a520c0341fe3,-420,33.435624,-112.003066,Airport,Phoenix,US,12:32:06,2012608,2012/6/8 12:32,Travel & Transport,6,33.41852281040892,-111.98156154646841,6,5,-1,2012-06-08 12:32:00,2012-06-08 05:32:00
34902,255418,4b771104f964a520c7792ee3,-420,33.461731,-112.07534,Park,Phoenix,US,12:38:41,2012608,2012/6/8 12:38,Outdoors & Recreation,3,33.459221058139526,-112.07305906104652,3,3,-1,2012-06-08 12:38:00,2012-06-08 05:38:00
33502,224642,4ecffa130aafd1868e68730a,-420,33.655858,-112.063312,Gym,Phoenix,US,12:54:03,2012608,2012/6/8 12:54,Outdoors & Recreation,8,33.64824537209302,-112.09229006976744,1,8,-1,2012-06-08 12:54:00,2012-06-08 05:54:00
10172,22553,4b9932f0f964a5201c6935e3,-420,33.379458,-111.961765,Hotel,Phoenix,US,12:54:54,2012608,2012/6/8 12:54,Travel & Transport,6,33.41852281040892,-111.98156154646841,2,6,-1,2012-06-08 12:54:00,2012-06-08 05:54:00
14138,37945,4bd5f1b6637ba5930156f770,-420,33.452502,-111.989461,Medical Center,Phoenix,US,13:10:24,2012608,2012/6/8 13:10,Professional & Other Places,6,33.41852281040892,-111.98156154646841,5,3,6,2012-06-08 13:10:00,2012-06-08 06:10:00
23393,93909,4c0eb32e75f99c745482ecc4,-420,33.480842,-111.988739,Office,Phoenix,US,13:13:48,2012608,2012/6/8 13:13,Professional & Other Places,1,33.4931607434555,-112.00071044502614,4,1,-1,2012-06-08 13:13:00,2012-06-08 06:13:00
12878,31856,4b5ccc58f964a520904429e3,-420,33.42701,-112.222518,Coworking Space,Phoenix,US,13:21:08,2012608,2012/6/8 13:21,Professional & Other Places,7,33.447427633663374,-112.1794503861386,7,0,-1,2012-06-08 13:21:00,2012-06-08 06:21:00
13899,37691,4de4eca37d8b2547eb3dab1d,-420,33.530333,-112.058195,School,Phoenix,US,13:27:00,2012608,2012/6/8 13:27,Professional & Other Places,4,33.52096371989529,-112.0698587486911,7,4,-1,2012-06-08 13:27:00,2012-06-08 06:27:00
2524,1816,4ae9cd0ff964a5208fb621e3,-420,33.486813,-112.073891,Light Rail,Phoenix,US,13:28:26,2012608,2012/6/8 13:28,Travel & Transport,3,33.459221058139526,-112.07305906104652,6,3,-1,2012-06-08 13:28:00,2012-06-08 06:28:00
10173,22553,4d9a909eb4fa3704141a890d,-420,33.436651,-111.999259,Airport Terminal,Phoenix,US,13:33:02,2012608,2012/6/8 13:33,Travel & Transport,6,33.41852281040892,-111.98156154646841,2,6,-1,2012-06-08 13:33:00,2012-06-08 06:33:00
10174,22553,4d90b5601d06b1f7855e7a3b,-420,33.436299,-111.999556,Airport Terminal,Phoenix,US,13:37:51,2012608,2012/6/8 13:37,Travel & Transport,6,33.41852281040892,-111.98156154646841,2,6,-1,2012-06-08 13:37:00,2012-06-08 06:37:00
15231,45067,4c40927dd7fad13a542c06da,-420,33.445996,-112.057316,Fire Station,Phoenix,US,13:43:03,2012608,2012/6/8 13:43,Professional & Other Places,3,33.459221058139526,-112.07305906104652,8,4,3,2012-06-08 13:43:00,2012-06-08 06:43:00
10175,22553,4d745c5f1a8aa35d955b0fa7,-420,33.436921000000005,-111.999092,Airport Gate,Phoenix,US,13:55:17,2012608,2012/6/8 13:55,Travel & Transport,6,33.41852281040892,-111.98156154646841,2,6,-1,2012-06-08 13:55:00,2012-06-08 06:55:00
32842,212504,472edc25f964a5200a4c1fe3,-420,33.457457,-112.072349,Breakfast Spot,Phoenix,US,14:06:12,2012608,2012/6/8 14:06,Food,3,33.459221058139526,-112.07305906104652,4,3,-1,2012-06-08 14:06:00,2012-06-08 07:06:00
26916,130716,4f5ffa96e4b0f492ad03a355,-420,33.491809,-112.078933,Office,Phoenix,US,14:06:41,2012608,2012/6/8 14:06,Professional & Other Places,4,33.52096371989529,-112.0698587486911,6,2,4,2012-06-08 14:06:00,2012-06-08 07:06:00
16980,52163,4c13986fa1010f47bad34a18,-420,33.466302,-112.065932,Bagel Shop,Phoenix,US,14:13:53,2012608,2012/6/8 14:13,Food,3,33.459221058139526,-112.07305906104652,5,3,-1,2012-06-08 14:13:00,2012-06-08 07:13:00
11407,26121,4bea4444246fb713c2dfabdf,-420,33.466121,-112.082391,Gas Station / Garage,Phoenix,US,14:24:52,2012608,2012/6/8 14:24,Shop & Service,3,33.459221058139526,-112.07305906104652,8,8,4,2012-06-08 14:24:00,2012-06-08 07:24:00
29020,156710,4f747f01e4b0250b7157a3e8,-420,33.442362,-112.095368,Building,Phoenix,US,14:27:46,2012608,2012/6/8 14:27,Professional & Other Places,3,33.459221058139526,-112.07305906104652,7,3,-1,2012-06-08 14:27:00,2012-06-08 07:27:00
28801,154481,4a7a401ff964a520fce81fe3,-420,33.539612,-112.023147,Hiking Trail,Phoenix,US,14:31:39,2012608,2012/6/8 14:31,Outdoors & Recreation,4,33.52096371989529,-112.0698587486911,4,1,-1,2012-06-08 14:31:00,2012-06-08 07:31:00
35103,256921,4cba12f9c7228cfab2af14ce,-420,33.458343,-112.067778,Coffee Shop,Phoenix,US,14:34:57,2012608,2012/6/8 14:34,Drink,3,33.459221058139526,-112.07305906104652,5,4,-1,2012-06-08 14:34:00,2012-06-08 07:34:00
16422,48796,4adcd7bdf964a520633021e3,-420,33.435559999999995,-112.040377,Bank,Phoenix,US,14:47:12,2012608,2012/6/8 14:47,Shop & Service,3,33.459221058139526,-112.07305906104652,8,3,7,2012-06-08 14:47:00,2012-06-08 07:47:00
32896,213201,4b070933f964a520ebf522e3,-420,33.445332,-112.074555,Office,Phoenix,US,14:48:42,2012608,2012/6/8 14:48,Professional & Other Places,3,33.459221058139526,-112.07305906104652,2,3,-1,2012-06-08 14:48:00,2012-06-08 07:48:00
28718,152569,4bfff5a4369476b0d5978e1f,-420,33.530815999999994,-112.173961,Automotive Shop,Phoenix,US,14:52:20,2012608,2012/6/8 14:52,Shop & Service,2,33.5951913539823,-112.15487550884956,5,8,-1,2012-06-08 14:52:00,2012-06-08 07:52:00
29818,166707,4cfd1d29c6cca35d0b2a9532,-420,33.410984,-112.013063,Coworking Space,Phoenix,US,14:59:02,2012608,2012/6/8 14:59,Professional & Other Places,6,33.41852281040892,-111.98156154646841,2,6,-1,2012-06-08 14:59:00,2012-06-08 07:59:00
21636,82387,4fa03f87e4b0f307264d1a52,-420,33.666939,-112.085412,Building,Phoenix,US,15:08:35,2012608,2012/6/8 15:08,Professional & Other Places,8,33.64824537209302,-112.09229006976744,8,8,-1,2012-06-08 15:08:00,2012-06-08 08:08:00
8586,18625,4e8709a19a52c2741de8f0ab,-420,33.541088,-112.208596,Home (private),Phoenix,US,15:13:11,2012608,2012/6/8 15:13,Residence,0,33.5040619112426,-112.25862841420118,7,0,-1,2012-06-08 15:13:00,2012-06-08 08:13:00
16013,47979,4a3260c4f964a520449a1fe3,-420,33.68450900000001,-112.094291,Office,Phoenix,US,15:15:30,2012608,2012/6/8 15:15,Professional & Other Places,8,33.64824537209302,-112.09229006976744,6,4,-1,2012-06-08 15:15:00,2012-06-08 08:15:00
11408,26121,4e4c3de9d164e69742c94916,-420,33.543236,-112.047897,Office,Phoenix,US,15:17:16,2012608,2012/6/8 15:17,Professional & Other Places,4,33.52096371989529,-112.0698587486911,8,8,4,2012-06-08 15:17:00,2012-06-08 08:17:00
16014,47979,4e17156852b1091958eb8c6f,-420,33.684691,-112.094237,Office,Phoenix,US,15:19:40,2012608,2012/6/8 15:19,Professional & Other Places,8,33.64824537209302,-112.09229006976744,6,4,-1,2012-06-08 15:19:00,2012-06-08 08:19:00
13616,37357,4f77657be4b040208c2e92f4,-420,33.50192,-112.02883500000002,Housing Development,Phoenix,US,15:30:31,2012608,2012/6/8 15:30,Residence,1,33.4931607434555,-112.00071044502614,5,6,-1,2012-06-08 15:30:00,2012-06-08 08:30:00
16981,52163,4ad7ddadf964a520ac0f21e3,-420,33.460947999999995,-112.0745,General College & University,Phoenix,US,15:48:58,2012608,2012/6/8 15:48,College & University,3,33.459221058139526,-112.07305906104652,5,3,-1,2012-06-08 15:48:00,2012-06-08 08:48:00
16897,52032,4bb4cb82613fb713353294e6,-420,33.495618,-112.067562,Hospital,Phoenix,US,15:56:17,2012608,2012/6/8 15:56,Professional & Other Places,4,33.52096371989529,-112.0698587486911,8,0,-1,2012-06-08 15:56:00,2012-06-08 08:56:00
22372,88720,4bdcc6e43904a59396bc4f9e,-420,33.570793,-112.08973799999998,Dog Run,Phoenix,US,16:15:15,2012608,2012/6/8 16:15,Outdoors & Recreation,4,33.52096371989529,-112.0698587486911,5,4,-1,2012-06-08 16:15:00,2012-06-08 09:15:00
4131,5303,4d1f5638e56f6ea8ad936c1d,-420,33.53992,-112.101291,Home (private),Phoenix,US,16:20:26,2012608,2012/6/8 16:20,Residence,4,33.52096371989529,-112.0698587486911,7,4,-1,2012-06-08 16:20:00,2012-06-08 09:20:00
2013,647,4e7f9d419a52a0fcc38a3a26,-420,33.378158,-111.968274,Road,Phoenix,US,16:27:41,2012608,2012/6/8 16:27,Travel & Transport,6,33.41852281040892,-111.98156154646841,2,6,-1,2012-06-08 16:27:00,2012-06-08 09:27:00
2014,647,4e7f9d419a52a0fcc38a3a26,-420,33.378158,-111.968274,Road,Phoenix,US,16:27:12,2012608,2012/6/8 16:27,Travel & Transport,6,33.41852281040892,-111.98156154646841,2,6,-1,2012-06-08 16:27:00,2012-06-08 09:27:00
2015,647,4f58beb9e4b0a386de7139b3,-420,33.385883,-111.960758,Road,Phoenix,US,16:28:58,2012608,2012/6/8 16:28,Travel & Transport,6,33.41852281040892,-111.98156154646841,2,6,-1,2012-06-08 16:28:00,2012-06-08 09:28:00
16606,50181,4c281fc0783d9c74fa3b8f6b,-420,33.611224,-111.977178,Tanning Salon,Phoenix,US,16:29:57,2012608,2012/6/8 16:29,Shop & Service,5,33.60813345192308,-111.99399652884615,5,8,5,2012-06-08 16:29:00,2012-06-08 09:29:00
8931,18884,4bf447fd706e20a1b028a998,-420,33.501528,-112.056681,Office,Phoenix,US,16:43:33,2012608,2012/6/8 16:43,Professional & Other Places,4,33.52096371989529,-112.0698587486911,8,4,-1,2012-06-08 16:43:00,2012-06-08 09:43:00
11409,26121,4b0619a0f964a520a4e822e3,-420,33.538837,-112.047896,Drugstore / Pharmacy,Phoenix,US,16:49:54,2012608,2012/6/8 16:49,Shop & Service,4,33.52096371989529,-112.0698587486911,8,8,4,2012-06-08 16:49:00,2012-06-08 09:49:00
35321,263989,4f94ab884fc66f95d9f9abea,-420,33.444046,-112.101291,Home (private),Phoenix,US,16:51:06,2012608,2012/6/8 16:51,Residence,3,33.459221058139526,-112.07305906104652,4,4,-1,2012-06-08 16:51:00,2012-06-08 09:51:00
11762,26436,4d8d1c7b788c5481c5c519fd,-420,33.403201,-111.966039,Office,Phoenix,US,16:52:30,2012608,2012/6/8 16:52,Professional & Other Places,6,33.41852281040892,-111.98156154646841,3,6,-1,2012-06-08 16:52:00,2012-06-08 09:52:00
19325,64723,4f6b5eabe4b0bcd82682d10c,-420,33.517197,-112.111679,Conference Room,Phoenix,US,16:57:15,2012608,2012/6/8 16:57,Professional & Other Places,4,33.52096371989529,-112.0698587486911,7,4,-1,2012-06-08 16:57:00,2012-06-08 09:57:00
